,Data_czas,w1_przod_lewy,w1_przod_prawy,w1_tyl_lewy,w1_tyl_prawy,w4_tyl_lewy,w4_tyl_prawy,w4_przod_lewy,w4_przod_prawy,temp_zew,kierunekA,kierunekB,przebieg,avg_max_2_3,max_temp_przekladnie,max_temp_silnika,max_predkosc_osi
1667,2021-07-12 19:00:00,26.369284712482468,25.07629733520337,30.11893408134643,35.17826086956522,38.68401122019635,39.80855539971949,35.713464235624116,38.538709677419355,12.838162179121035,0,0,0.0005610098176718093,35.41250000000001,79.7,129.2,0.02
1668,2021-07-12 20:00:00,24.87868162692847,23.875736325385688,27.281206171107996,31.531837307152877,34.17064606741573,34.71643258426966,31.232584269662922,33.47261235955056,12.843744037304132,0,0,0.0008134642356241236,29.3375,66.3,85.5,0.02
1669,2021-07-12 21:00:00,23.58904494382023,22.5563202247191,25.421207865168533,28.578370786516853,30.78061797752809,30.66783707865169,28.686095505617978,30.086235955056186,12.849331107353446,0,0,0.0005322128851540616,25.5625,55.9,72.3,0.02
1670,2021-07-12 22:00:00,23.1617110799439,22.167180925666198,24.094950911640954,26.80266479663394,28.95385694249649,28.605189340813464,26.345722300140253,27.278120617110805,12.855523387029235,0,0,0.0008415147265077138,22.975,48.9,63.5,0.02
1671,2021-07-12 23:00:00,22.417952314165497,21.521458625525952,22.875736325385688,25.193267882187936,27.235112359550566,26.57433380084152,24.59424964936886,25.20224403927068,12.861554560751687,0,0,0.0008976157082748947,21.4375,43.4,57.4,0.02
1672,2021-07-13 00:00:00,21.88485273492286,21.042496493688642,22.251612903225805,24.20603085553997,26.00364656381487,25.276998597475448,23.374614305750352,23.913604488078548,12.86723972020114,0,0,0.0007012622720897617,20.075,39.3,52.3,0.02
1673,2021-07-13 01:00:01,21.32875175315568,20.524964936886395,21.54950911640954,23.236465638148665,24.861376404494376,24.145021037868165,22.329733520336603,22.762973352033658,12.872811027041614,0,0,0.0005329593267882188,19.25,36.2,48.7,0.02
1674,2021-07-13 02:00:00,20.87732394366197,20.161126760563377,21.016338028169013,22.51875881523272,24.02714486638537,23.24866385372715,21.497749648382555,21.76483825597749,12.878379457002282,0,0,0.0007865168539325844,18.65,33.6,46.0,0.02
1675,2021-07-13 03:00:00,20.352421652421647,19.75683760683761,20.5482905982906,21.947293447293447,23.271123755334287,22.435704125177807,20.722617354196306,20.93684210526316,12.883161421826932,0,0,0.0007386363636363636,19.5,31.5,42.8,0.02
1676,2021-07-13 04:00:00,19.75219236209335,19.206647807637907,20.12998585572843,21.398585572843,22.43818953323904,21.493626062322946,20.06728045325779,20.213739376770533,12.887200246642275,0,0,0.0005649717514124294,18.975,30.9,40.6,0.02
